area,name,lat,long,status,note
上尾市,16-02,35.9708658,139.6175784,0,
上尾市,16-03,35.9549393,139.6301909,0,
上尾市,16-04,35.9598706,139.6282145,0,
上尾市,16-05,35.9576781,139.6297994,0,
上尾市,16-06,35.9594625,139.6335562,0,
上尾市,16-07,35.9708658,139.6175784,0,
上尾市,16-08,35.9594625,139.6335562,0,
上尾市,17-01,35.9631692,139.6392019,0,
上尾市,17-02,35.9623849,139.6371993,0,
上尾市,17-03,35.9678766,139.6410023,0,
上尾市,17-04,35.9666588,139.636106,0,
上尾市,17-05,35.965811,139.6362759,0,
上尾市,17-06,35.9625209,139.6348963,0,
上尾市,17-07,35.9570597,139.6361213,0,
上尾市,18-01,35.9594177,139.6467752,0,
上尾市,18-02,35.9571729,139.6429364,0,
上尾市,18-03,35.9573406,139.6463136,0,
上尾市,18-04,35.954418,139.6448097,0,
上尾市,18-05,35.9618068,139.637558,0,
上尾市,18-06,35.9581667,139.646604,0,
上尾市,18-07,35.9594177,139.6467752,0,
上尾市,18-08,35.9618068,139.637558,0,
上尾市,19-01,35.9835832,139.5770208,0,
上尾市,19-02,35.9802679,139.5744732,0,
上尾市,19-03,35.9763265,139.5731995,0,
上尾市,19-04,35.9763265,139.5731995,0,
上尾市,19-05,35.9793462,139.5693784,0,
上尾市,19-06,35.9826615,139.5719258,0,
上尾市,19-07,35.984835,139.5744732,0,
上尾市,19-08,35.984835,139.5744732,0,
上尾市,20-01,35.9865257,139.5617371,0,
上尾市,20-02,35.9865257,139.5617371,0,
上尾市,20-03,35.9902787,139.5540967,0,
上尾市,20-04,35.9904665,139.5630106,0,
上尾市,20-05,35.9865337,139.5582351,0,
上尾市,20-06,35.9933751,139.5617371,0,
上尾市,20-07,35.9933751,139.5617371,0,
上尾市,20-08,35.9865257,139.5617371,0,
上尾市,21-01,35.9758371,139.5594849,0,
上尾市,21-02,35.9758371,139.5594849,0,
上尾市,21-03,35.9701358,139.5579167,0,
上尾市,21-04,35.9783119,139.5486749,0,
上尾市,21-05,35.9874766,139.5449049,0,
上尾市,21-06,35.9751254,139.5547333,0,
上尾市,21-07,35.9743094,139.5703337,0,
上尾市,21-08,35.9740602,139.5661944,0,
上尾市,22-01,35.9695402,139.5535573,0,
上尾市,22-02,35.9695402,139.5535573,0,
上尾市,22-03,35.9647431,139.5635628,0,
上尾市,22-04,35.9674795,139.5530817,0,
上尾市,22-05,35.9612378,139.5458207,0,
上尾市,22-06,35.9599196,139.5490832,0,
上尾市,22-07,35.9674751,139.5422299,0,
上尾市,23-01,35.9639489,139.5821163,0,
上尾市,23-02,35.9634832,139.5846539,0,
上尾市,23-03,35.9657174,139.5808424,0,
上尾市,23-04,35.9610381,139.5833902,0,
上尾市,23-05,35.9611959,139.5804182,0,
上尾市,23-06,35.9610381,139.5833902,0,
上尾市,23-07,35.9621352,139.586625,0,
上尾市,24-01,35.9642153,139.5663984,0,
上尾市,24-02,35.9642153,139.5663984,0,
上尾市,24-03,35.9642153,139.5663984,0,
上尾市,24-04,35.9642153,139.5663984,0,
上尾市,24-05,35.9642153,139.5663984,0,
上尾市,24-06,35.9642153,139.5663984,0,
上尾市,24-07,35.9642153,139.5663984,0,
上尾市,24-08,35.9582939,139.5611003,0,
上尾市,25-01,35.9708861,139.5738861,0,
上尾市,25-02,35.9712431,139.5719258,0,
上尾市,25-03,35.9689592,139.5719258,0,
上尾市,25-04,35.9685969,139.5639333,0,
上尾市,25-05,35.9685969,139.5639333,0,
上尾市,25-06,35.9708375,139.5681048,0,
上尾市,25-07,35.9699628,139.5614135,0,
上尾市,26-01,35.9964825,139.5848786,0,
上尾市,26-02,35.9964825,139.5848786,0,
上尾市,26-03,35.9993383,139.5775487,0,
上尾市,26-04,35.9998628,139.5802258,0,
上尾市,26-05,36.0003957,139.5776577,0,
上尾市,26-06,36.0011499,139.5787648,0,
上尾市,26-07,35.9983613,139.5861546,0,
上尾市,26-08,35.9936683,139.585978,0,
上尾市,27-01,35.9952814,139.5769431,0,
上尾市,27-02,35.9937368,139.5776417,0,
上尾市,27-03,35.9976684,139.5752882,0,
上尾市,27-04,35.9942648,139.5808424,0,
上尾市,27-05,35.9933644,139.5787651,0,
上尾市,27-06,35.9910604,139.5736554,0,
上尾市,27-07,35.996244,139.5766085,0,
上尾市,28-01,35.9960643,139.592866,0,
上尾市,28-02,35.9960643,139.592866,0,
上尾市,28-03,35.9940826,139.5909908,0,
上尾市,28-04,36.0006722,139.5921293,0,
上尾市,28-05,35.9876534,139.6082375,0,
上尾市,28-06,36.0039138,139.5979079,0,
上尾市,28-07,36.001744,139.5960239,0,
上尾市,29-01,36.003715,139.5869739,0,
上尾市,29-02,36.003715,139.5869739,0,
上尾市,29-03,36.0077506,139.5765043,0,
上尾市,29-04,36.0074477,139.5740527,0,
上尾市,29-05,36.0003957,139.5776577,0,
上尾市,29-06,36.0008608,139.5819222,0,
上尾市,29-07,36.0033729,139.5932942,0,
上尾市,30-01,35.9921204,139.5875307,0,
上尾市,30-02,35.9894048,139.5839077,0,
上尾市,30-03,35.9883819,139.5881677,0,
上尾市,30-04,35.9883819,139.5881677,0,
上尾市,30-05,35.985205,139.5923085,0,
上尾市,30-06,35.9902137,139.5821163,0,
上尾市,30-07,35.9912453,139.5846642,0,
上尾市,30-08,35.9902137,139.5821163,0,
上尾市,31-01,35.9841507,139.612463,0,
上尾市,31-02,35.9876534,139.6082375,0,
上尾市,31-03,35.9803666,139.6077746,0,
上尾市,31-04,35.9876534,139.6082375,0,
上尾市,31-05,35.9898325,139.6015995,0,
上尾市,31-06,35.9935538,139.6027835,0,
上尾市,31-07,35.9873736,139.6116417,0,
上尾市,32-01,35.9554603,139.5833006,0,
上尾市,32-02,35.9455992,139.5790244,0,
上尾市,32-03,35.9530372,139.5712482,0,
上尾市,32-04,35.9486815,139.5739916,0,
上尾市,32-05,35.9590534,139.5853938,0,
上尾市,32-06,35.9374715,139.5964371,0,
上尾市,32-07,35.9441384,139.5944487,0,
上尾市,32-08,35.9594155,139.5859939,0,
上尾市,33-01,35.9646729,139.5880764,0,
上尾市,33-02,35.9646729,139.5880764,0,
上尾市,33-03,35.966638,139.5859382,0,
上尾市,33-04,35.9674903,139.5889664,0,
上尾市,33-05,35.965385,139.5884862,0,
上尾市,33-06,35.9640456,139.5938307,0,
上尾市,33-07,35.9639062,139.5955534,0,
上尾市,33-08,35.9629319,139.587802,0,
上尾市,34-01,35.9653181,139.5760855,0,
上尾市,34-02,35.9653181,139.5760855,0,
上尾市,34-03,35.9641308,139.5737429,0,
上尾市,34-04,35.9642229,139.571808,0,
上尾市,34-05,35.9691595,139.5845845,0,
上尾市,34-06,35.9684943,139.5810016,0,
上尾市,34-07,35.9678909,139.5833902,0,
上尾市,35-01,35.9602596,139.5753235,0,
上尾市,35-02,35.9541583,139.5746985,0,
上尾市,35-03,35.9602596,139.5753235,0,
上尾市,35-04,35.9592886,139.5776577,0,
上尾市,35-05,35.958971,139.5687289,0,
上尾市,35-06,35.9532645,139.5782946,0,
上尾市,35-07,35.9620287,139.5761474,0,
上尾市,35-08,35.9602058,139.5709345,0,
上尾市,36-01,35.9751596,139.5791137,0,
上尾市,36-02,35.9794213,139.5808424,0,
上尾市,36-03,35.9716486,139.575747,0,
上尾市,36-04,35.9772479,139.5782946,0,
上尾市,36-05,35.9772479,139.5782946,0,
上尾市,36-06,35.9794213,139.5808424,0,
上尾市,36-07,35.9772479,139.5782946,0,
上尾市,36-08,35.9739324,139.575747,0,
上尾市,37-01,35.9673417,139.6245691,0,
上尾市,37-02,35.9673417,139.6245691,0,
上尾市,37-03,35.9657061,139.6203463,0,
上尾市,37-04,35.96341,139.623852,0,
上尾市,37-05,35.9694363,139.6232146,0,
上尾市,37-06,35.9653806,139.6232223,0,
上尾市,37-07,35.9689168,139.6275094,0,
上尾市,38-01,35.9819825,139.5652984,0,
上尾市,38-02,35.9819825,139.5652984,0,
上尾市,38-03,35.9857904,139.5655576,0,
上尾市,38-04,35.9857904,139.5655576,0,
上尾市,38-05,35.9814899,139.5626922,0,
上尾市,38-06,35.9858837,139.5700153,0,
上尾市,38-07,35.9857904,139.5655576,0,
草加市,01-01,35.8110617,139.8102268,0,
草加市,01-02,35.8137835,139.8126681,0,
草加市,01-03,35.8110617,139.8102268,0,
草加市,01-04,35.8110173,139.8113093,0,
草加市,01-05,35.8090385,139.8129878,0,
草加市,01-06,35.8100758,139.8156656,0,
草加市,01-07,35.8130479,139.8169346,0,
草加市,02-01,35.8141023,139.8038255,0,
草加市,02-02,35.8128784,139.8037964,0,
草加市,02-03,35.8115431,139.8047554,0,
草加市,02-04,35.8143028,139.8014005,0,
草加市,02-05,35.8098454,139.8073129,0,
草加市,02-06,35.8103592,139.808495,0,
草加市,02-07,35.8098847,139.8098393,0,
草加市,03-01,35.8165958,139.7971635,0,
草加市,03-02,35.816295,139.7995446,0,
草加市,03-03,35.8160623,139.7973893,0,
草加市,03-04,35.8165958,139.7971635,0,
草加市,03-05,35.8122273,139.7969286,0,
草加市,03-06,35.8151557,139.796744,0,
草加市,03-07,35.8159189,139.7947784,0,
草加市,03-08,35.8159189,139.7947784,0,
草加市,04-01,35.8119351,139.7926887,0,
草加市,04-02,35.806591,139.7911106,0,
草加市,04-03,35.8126894,139.7888534,0,
草加市,04-04,35.8110582,139.7880397,0,
草加市,04-05,35.8099414,139.7892762,0,
草加市,04-06,35.8147874,139.7908799,0,
草加市,04-07,35.8126894,139.7888534,0,
草加市,05-01,35.826792,139.7997207,0,
草加市,05-02,35.826792,139.7997207,0,
草加市,05-03,35.8176102,139.7985211,0,
草加市,05-04,35.8176102,139.7985211,0,
草加市,05-05,35.8197974,139.8025835,0,
草加市,05-06,35.8211788,139.7999352,0,
草加市,05-07,35.8185605,139.794488,0,
草加市,06-01,35.8182903,139.7843685,0,
草加市,06-02,35.8215548,139.7835403,0,
草加市,06-03,35.8182903,139.7843685,0,
草加市,06-04,35.8140012,139.7792663,0,
草加市,06-05,35.8140012,139.7792663,0,
草加市,06-06,35.8140012,139.7792663,0,
草加市,06-07,35.8199146,139.7784462,0,
草加市,07-01,35.8166782,139.7771562,0,
草加市,07-02,35.8183753,139.7688128,0,
草加市,07-03,35.8140012,139.7792663,0,
草加市,07-04,35.8148585,139.7791265,0,
草加市,07-05,35.813978,139.7773288,0,
草加市,07-06,35.8192543,139.7756585,0,
草加市,07-07,35.8186693,139.7779161,0,
草加市,08-01,35.82324,139.8125282,0,
草加市,08-02,35.8199424,139.8060406,0,
草加市,08-03,35.8206672,139.8056197,0,
草加市,08-04,35.8218248,139.8112993,0,
草加市,08-05,35.8210924,139.8117289,0,
草加市,08-06,35.8198808,139.8121041,0,
草加市,08-07,35.8209797,139.8120286,0,
草加市,09-01,35.820804,139.8045756,0,
草加市,09-02,35.820109,139.8051323,0,
草加市,09-03,35.8183789,139.8033968,0,
草加市,09-04,35.8193971,139.8030771,0,
草加市,09-05,35.8213212,139.8025807,0,
草加市,09-06,35.8229857,139.8031371,0,
草加市,09-07,35.8224625,139.8024578,0,
草加市,10-01,35.8259402,139.8085128,0,
草加市,10-02,35.8259402,139.8085128,0,
草加市,10-03,35.8260811,139.8074516,0,
草加市,10-04,35.8279181,139.8128479,0,
草加市,10-05,35.824808,139.808352,0,
草加市,10-06,35.8250535,139.8126281,0,
草加市,10-07,35.8221867,139.8061773,0,
草加市,11-01,35.831085,139.8106499,0,
草加市,11-02,35.8304842,139.8101529,0,
草加市,11-03,35.8301485,139.8113324,0,
草加市,11-04,35.8287411,139.8085118,0,
草加市,11-05,35.8292076,139.8098228,0,
草加市,11-06,35.8332111,139.8092468,0,
草加市,11-07,35.8344492,139.8087255,0,
草加市,12-01,35.8253629,139.8049795,0,
草加市,12-02,35.8262053,139.8040861,0,
草加市,12-03,35.8255344,139.806543,0,
草加市,12-04,35.8246538,139.8040362,0,
草加市,12-05,35.8254445,139.8002282,0,
草加市,12-06,35.826792,139.7997207,0,
草加市,12-07,35.8258631,139.8029106,0,
草加市,12-08,35.8273944,139.8002401,0,
草加市,13-01,35.8298476,139.804402,0,
草加市,13-02,35.8309049,139.8039917,0,
草加市,13-03,35.8323768,139.804747,0,
草加市,13-04,35.8355812,139.8062739,0,
草加市,13-05,35.8335135,139.8053773,0,
草加市,13-06,35.8335866,139.8045157,0,
草加市,13-07,35.8347328,139.8045157,0,
草加市,14-01,35.8502424,139.8138346,0,
草加市,14-02,35.8491743,139.8151473,0,
草加市,14-03,35.8447504,139.8184908,0,
草加市,14-04,35.8444581,139.8155529,0,
草加市,14-05,35.848069,139.8172249,0,
草加市,14-06,35.8464171,139.817995,0,
草加市,14-07,35.8472845,139.8133075,0,
草加市,15-01,35.8290535,139.7976731,0,
草加市,15-02,35.826792,139.7997207,0,
草加市,15-03,35.826792,139.7997207,0,
草加市,15-04,35.8309249,139.80342,0,
草加市,15-05,35.826792,139.7997207,0,
草加市,15-06,35.8330583,139.8023484,0,
草加市,15-07,35.8330583,139.8023484,0,
草加市,16-01,35.8280304,139.7946227,0,
草加市,16-02,35.8280304,139.7946227,0,
草加市,16-03,35.8293351,139.7956483,0,
草加市,16-04,35.8255483,139.790123,0,
草加市,16-05,35.8325225,139.7957451,0,
草加市,16-06,35.8282999,139.7920494,0,
草加市,16-07,35.8249899,139.7905088,0,
草加市,16-08,35.82734,139.7923682,0,
草加市,17-01,35.8388804,139.8077126,0,
草加市,17-02,35.837116,139.8072731,0,
草加市,17-03,35.8384764,139.8100339,0,
草加市,17-04,35.8375558,139.8120136,0,
草加市,17-05,35.8368021,139.813094,0,
草加市,17-06,35.8402884,139.8118951,0,
草加市,17-07,35.8442775,139.8146066,0,
草加市,18-01,35.8365709,139.8032031,0,
草加市,18-02,35.8366225,139.8020464,0,
草加市,18-03,35.8356563,139.7986019,0,
草加市,18-04,35.8353318,139.7963644,0,
草加市,18-05,35.8366588,139.800077,0,
草加市,18-06,35.8395473,139.8008828,0,
草加市,18-07,35.8382822,139.8028952,0,
草加市,19-01,35.8433904,139.8050143,0,
草加市,19-02,35.8364126,139.8045956,0,
草加市,19-03,35.8385559,139.8049039,0,
草加市,19-04,35.8374715,139.8040261,0,
草加市,19-05,35.8389417,139.8054494,0,
草加市,19-06,35.8408952,139.802198,0,
草加市,19-07,35.8447022,139.8002843,0,
草加市,19-08,35.8481712,139.8003533,0,
草加市,20-01,35.8424237,139.799401,0,
草加市,20-02,35.8399708,139.7961618,0,
草加市,20-03,35.843155,139.7990814,0,
草加市,20-04,35.8442028,139.7981224,0,
草加市,20-05,35.8442028,139.7981224,0,
草加市,20-06,35.8442028,139.7981224,0,
草加市,20-07,35.8432752,139.7965242,0,
草加市,20-08,35.8450909,139.7945382,0,
草加市,22-01,35.8554923,139.7950659,0,
草加市,22-02,35.8555135,139.7887554,0,
草加市,22-03,35.857603,139.793913,0,
草加市,22-04,35.857603,139.793913,0,
草加市,22-05,35.8553901,139.7920378,0,
草加市,22-06,35.8566943,139.789121,0,
草加市,22-07,35.8587804,139.7915133,0,
草加市,23-01,35.8453845,139.7921194,0,
草加市,23-02,35.8417099,139.7929405,0,
草加市,23-03,35.8417099,139.7929405,0,
草加市,23-04,35.8417099,139.7929405,0,
草加市,23-05,35.8430024,139.7901318,0,
草加市,23-06,35.842121,139.791253,0,
草加市,23-07,35.8429981,139.7902529,0,
草加市,24-01,35.8530004,139.8132816,0,
草加市,24-02,35.856359,139.8124766,0,
草加市,24-03,35.8580156,139.8139252,0,
草加市,24-04,35.8576198,139.8121086,0,
草加市,24-05,35.8576198,139.8121086,0,
草加市,24-06,35.8530004,139.8132816,0,
草加市,24-07,35.854643,139.8096357,0,
草加市,25-01,35.8491153,139.7981823,0,
草加市,25-02,35.8522135,139.80073,0,
草加市,25-03,35.8518762,139.7978013,0,
草加市,25-04,35.8500817,139.801733,0,
草加市,25-05,35.8492888,139.8011591,0,
草加市,25-06,35.8518762,139.7978013,0,
草加市,25-07,35.8527982,139.7964221,0,
草加市,26-01,35.8484047,139.7925289,0,
草加市,26-02,35.8525419,139.7899221,0,
草加市,26-03,35.8512808,139.7896124,0,
草加市,26-04,35.8512808,139.7896124,0,
草加市,26-05,35.8535101,139.7868991,0,
草加市,26-06,35.8473643,139.7910502,0,
草加市,26-07,35.8457819,139.7887057,0,
草加市,26-08,35.8537676,139.7842007,0,
草加市,27-01,35.8515022,139.7799054,0,
草加市,27-02,35.8546073,139.7810596,0,
草加市,27-03,35.8537936,139.7799054,0,
草加市,27-04,35.8537936,139.7799054,0,
草加市,27-05,35.8527361,139.7781208,0,
草加市,27-06,35.8537936,139.7799054,0,
草加市,27-07,35.8572307,139.7799054,0,
草加市,27-08,35.8491682,139.7869359,0,
草加市,28-01,35.8650556,139.7696607,0,
草加市,28-02,35.8601632,139.7697359,0,
草加市,28-03,35.8616201,139.7684844,0,
草加市,28-04,35.8638734,139.7694928,0,
草加市,28-05,35.8643384,139.7698804,0,
草加市,28-06,35.8648762,139.7670417,0,
草加市,28-07,35.8630919,139.7682031,0,
草加市,29-01,35.8530818,139.8183689,0,
草加市,29-02,35.851356,139.8186832,0,
草加市,29-03,35.8522887,139.8265979,0,
草加市,29-04,35.8538146,139.8267376,0,
草加市,29-05,35.853652,139.8227771,0,
草加市,29-06,35.8553331,139.8220257,0,
草加市,29-07,35.8537125,139.820693,0,
草加市,30-01,35.8584018,139.8322664,0,
草加市,30-02,35.8596913,139.8282755,0,
草加市,30-03,35.8607002,139.8333841,0,
草加市,30-04,35.862378,139.8348331,0,
草加市,30-05,35.8660735,139.8339175,0,
草加市,30-06,35.8652885,139.8261089,0,
草加市,30-07,35.8677354,139.8328736,0,
草加市,31-01,35.833297,139.818983,0,
草加市,31-02,35.8293497,139.8229001,0,
草加市,31-03,35.8302598,139.8219365,0,
草加市,31-04,35.831716,139.8236196,0,
草加市,31-05,35.8337223,139.8236196,0,
草加市,31-06,35.8345291,139.8222806,0,
草加市,31-07,35.8339424,139.8257782,0,
草加市,32-01,35.8390876,139.78733,0,
草加市,32-02,35.8355228,139.7909962,0,
草加市,32-03,35.8336728,139.7950858,0,
草加市,32-04,35.8352136,139.7865788,0,
草加市,32-05,35.837938,139.794067,0,
草加市,32-06,35.837938,139.794067,0,
草加市,32-07,35.837938,139.794067,0,
草加市,32-08,35.839016,139.7903715,0,
草加市,33-01,35.8421837,139.7877348,0,
草加市,33-02,35.8400992,139.7878946,0,
草加市,33-03,35.8403258,139.786786,0,
草加市,33-04,35.8413495,139.785353,0,
草加市,33-05,35.8416944,139.7837742,0,
草加市,33-06,35.8400732,139.7857774,0,
草加市,33-07,35.8437199,139.7869212,0,
草加市,34-01,35.8298131,139.7903697,0,
草加市,34-02,35.8313022,139.78823,0,
草加市,34-03,35.8317855,139.7896347,0,
草加市,34-04,35.8333444,139.7893128,0,
草加市,34-05,35.8324154,139.7837401,0,
草加市,34-06,35.8324154,139.7837401,0,
草加市,34-07,35.8356767,139.7860733,0,
草加市,34-08,35.8282999,139.7920494,0,
草加市,35-01,35.8579941,139.7846693,0,
草加市,35-02,35.8579941,139.7846693,0,
草加市,35-03,35.8592631,139.7857607,0,
草加市,35-04,35.8579941,139.7846693,0,
草加市,35-05,35.8560206,139.7875275,0,
草加市,35-06,35.8588333,139.7911844,0,
草加市,35-07,35.8584302,139.787372,0,
草加市,36-01,35.8236507,139.8150035,0,
草加市,36-02,35.8250793,139.8174676,0,
草加市,36-03,35.8244489,139.8131597,0,
草加市,36-04,35.8203854,139.8132276,0,
草加市,36-05,35.8224021,139.8175441,0,
草加市,36-06,35.8200044,139.8137072,0,
草加市,36-07,35.8219276,139.8155731,0,
草加市,37-01,35.8486637,139.8053149,0,
草加市,37-02,35.8483356,139.8034753,0,
草加市,37-03,35.8478714,139.8077637,0,
草加市,37-04,35.8481838,139.8080922,0,
草加市,37-05,35.8495367,139.8073129,0,
草加市,37-06,35.8441421,139.8084383,0,
草加市,37-07,35.8464468,139.8079897,0,
草加市,37-08,35.8491424,139.8089232,0,
草加市,38-01,35.8224881,139.7993113,0,
草加市,38-02,35.8250982,139.7988959,0,
草加市,38-03,35.826792,139.7997207,0,
草加市,38-04,35.8246231,139.7948472,0,
草加市,38-05,35.8244784,139.7960237,0,
草加市,38-06,35.8266758,139.7976842,0,
草加市,38-07,35.8211693,139.7995135,0,
草加市,39-01,35.855956,139.8177839,0,
草加市,39-02,35.8581061,139.8213056,0,
草加市,39-03,35.8581061,139.8213056,0,
草加市,39-04,35.8584106,139.8249787,0,
草加市,39-05,35.8593253,139.8178671,0,
草加市,39-06,35.8575678,139.8153841,0,
草加市,39-07,35.8597924,139.8140182,0,
草加市,40-01,35.8157589,139.8021129,0,
草加市,40-02,35.8154014,139.8060791,0,
草加市,40-03,35.8154014,139.8060791,0,
草加市,40-04,35.8154014,139.8060791,0,
草加市,40-05,35.8132944,139.8078724,0,
草加市,40-06,35.8153439,139.8115441,0,
草加市,40-07,35.8169582,139.8024296,0,
草加市,41-01,35.8412166,139.7808107,0,
草加市,41-02,35.8447082,139.7805372,0,
草加市,41-03,35.8421022,139.7829811,0,
草加市,41-04,35.8465255,139.7760709,0,
草加市,41-05,35.8462556,139.7798716,0,
草加市,41-06,35.8473472,139.7745828,0,
草加市,41-07,35.8442499,139.7791007,0,
草加市,41-08,35.8490542,139.7766047,0,
草加市,42-01,35.8546647,139.7735148,0,
草加市,42-02,35.8571941,139.7684028,0,
草加市,42-03,35.8558848,139.7733101,0,
草加市,42-04,35.8546647,139.7735148,0,
草加市,42-05,35.8587951,139.7695501,0,
草加市,42-06,35.8574692,139.7747928,0,
草加市,42-07,35.8594525,139.7712183,0,
草加市,42-08,35.8558848,139.7733101,0,
草加市,43-01,35.8487793,139.7978193,0,
草加市,43-02,35.8526951,139.7959076,0,
草加市,43-03,35.8470707,139.7955428,0,
草加市,43-04,35.8480501,139.7981466,0,
草加市,43-05,35.8513225,139.792294,0,
草加市,43-06,35.8515823,139.7932859,0,
草加市,43-07,35.8518906,139.7926764,0,
草加市,44-01,35.8109959,139.7858373,0,
草加市,44-02,35.8109959,139.7858373,0,
草加市,44-03,35.814515,139.7834295,0,
草加市,44-04,35.8099956,139.7869159,0,
草加市,44-05,35.8152194,139.785704,0,
草加市,44-06,35.8140012,139.7792663,0,
草加市,44-07,35.809421,139.7825817,0,
草加市,45-01,35.8099311,139.7995125,0,
草加市,45-02,35.810294,139.8013102,0,
草加市,45-03,35.8076082,139.7980451,0,
草加市,45-04,35.8087012,139.797623,0,
草加市,45-05,35.8098764,139.7981928,0,
草加市,45-06,35.8056613,139.795805,0,
草加市,45-07,35.8107723,139.8014063,0,
草加市,46-01,35.8183319,139.7882713,0,
草加市,46-02,35.8055777,139.7915672,0,
草加市,46-03,35.8200147,139.7864012,0,
草加市,46-04,35.820025,139.7885027,0,
草加市,46-05,35.8226123,139.7887972,0,
草加市,46-06,35.8235415,139.7870128,0,
草加市,46-07,35.8234684,139.7842528,0,
草加市,47-01,35.8525843,139.8088151,0,
草加市,47-02,35.8522262,139.805814,0,
草加市,47-03,35.8518256,139.8023976,0,
草加市,47-04,35.8523821,139.8024407,0,
草加市,47-05,35.8532632,139.8017976,0,
草加市,47-06,35.8556358,139.80593,0,
草加市,47-07,35.8544836,139.8034763,0,
草加市,48-01,35.8375967,139.7855602,0,
草加市,48-02,35.8379495,139.7841875,0,
草加市,48-03,35.8375184,139.7838621,0,
草加市,48-04,35.8373375,139.7795858,0,
草加市,48-05,35.8373375,139.7795858,0,
草加市,48-06,35.8370206,139.781792,0,
草加市,48-07,35.8412917,139.7828779,0,
草加市,49-01,35.8377009,139.8228202,0,
草加市,49-02,35.8354361,139.824499,0,
草加市,49-03,35.8360769,139.826098,0,
草加市,49-04,35.8380902,139.8215465,0,
草加市,49-05,35.8380902,139.8215465,0,
草加市,49-06,35.8391663,139.8198623,0,
草加市,49-07,35.8357668,139.8296159,0,
草加市,50-01,35.8448331,139.8257782,0,
草加市,50-02,35.8439646,139.8211702,0,
草加市,50-03,35.8478783,139.8234018,0,
草加市,50-04,35.8493134,139.8235339,0,
草加市,50-05,35.8450584,139.8265123,0,
草加市,50-06,35.8459808,139.8295359,0,
草加市,50-07,35.8471257,139.8257782,0,
蕨市,01-01,35.823207,139.6789957,0,
蕨市,01-02,35.8222981,139.6786153,0,
蕨市,01-03,35.8247716,139.6774502,0,
蕨市,01-04,35.823816,139.6743886,0,
蕨市,01-05,35.8255218,139.6756105,0,
蕨市,01-06,35.8255198,139.6726624,0,
蕨市,01-07,35.8244239,139.6698756,0,
蕨市,02-01,35.8272379,139.6724249,0,
蕨市,02-02,35.8272379,139.6724249,0,
蕨市,02-03,35.8251042,139.6665741,0,
蕨市,02-04,35.8304025,139.6724648,0,
蕨市,02-05,35.8297819,139.6677502,0,
蕨市,02-06,35.8297819,139.6677502,0,
蕨市,02-07,35.8271866,139.6664147,0,
蕨市,03-01,35.8298749,139.6782904,0,
蕨市,03-02,35.8290946,139.6773891,0,
蕨市,03-03,35.8322568,139.6775785,0,
蕨市,03-04,35.8309718,139.6743886,0,
蕨市,03-05,35.8323487,139.6735214,0,
蕨市,03-06,35.8323912,139.6715179,0,
蕨市,03-07,35.8350545,139.6696041,0,
蕨市,04-01,35.8252795,139.6800972,0,
蕨市,04-02,35.8268692,139.6786495,0,
蕨市,04-03,35.8268692,139.6786495,0,
蕨市,04-04,35.8282806,139.6795116,0,
蕨市,04-05,35.828172,139.6800508,0,
蕨市,04-06,35.8258595,139.6820328,0,
蕨市,04-07,35.8256001,139.6795605,0,
蕨市,05-01,35.8289553,139.6871492,0,
蕨市,05-02,35.8296287,139.6854429,0,
蕨市,05-03,35.8287043,139.6859613,0,
蕨市,05-04,35.8302468,139.6839588,0,
蕨市,05-05,35.8288741,139.6826827,0,
蕨市,05-06,35.8308372,139.6804495,0,
蕨市,05-07,35.8308372,139.6804495,0,
蕨市,06-01,35.8240012,139.6835483,0,
蕨市,06-02,35.8233648,139.6819004,0,
蕨市,06-03,35.8226249,139.6808483,0,
蕨市,06-04,35.8213433,139.6845969,0,
蕨市,06-05,35.8215061,139.6836468,0,
蕨市,06-06,35.8215061,139.6836468,0,
蕨市,06-07,35.8195265,139.6836398,0,
蕨市,07-01,35.8267157,139.6899409,0,
蕨市,07-02,35.8264735,139.6889837,0,
蕨市,07-03,35.8257926,139.6897814,0,
蕨市,07-04,35.827975,139.6904973,0,
蕨市,07-05,35.827975,139.6904973,0,
蕨市,07-06,35.8270506,139.6881063,0,
蕨市,07-07,35.8277555,139.6861023,0,
蕨市,07-08,35.8247402,139.6869897,0,
蕨市,08-01,35.8239106,139.6914926,0,
蕨市,08-02,35.8232115,139.6906588,0,
蕨市,08-03,35.8223926,139.687853,0,
蕨市,08-04,35.8222197,139.6865523,0,
蕨市,08-05,35.8218951,139.6896881,0,
蕨市,08-06,35.8212368,139.6900207,0,
蕨市,08-07,35.8195438,139.69026,0,
蕨市,09-01,35.8195962,139.6852349,0,
蕨市,09-02,35.8204508,139.6871234,0,
蕨市,09-03,35.8187573,139.6879345,0,
蕨市,09-04,35.8187573,139.6879345,0,
蕨市,09-05,35.8161716,139.6881063,0,
蕨市,09-06,35.8163759,139.6888334,0,
蕨市,09-07,35.8160029,139.685554,0,
蕨市,10-01,35.8221568,139.6956844,0,
蕨市,10-02,35.8221128,139.6929522,0,
蕨市,10-03,35.8211444,139.6945182,0,
蕨市,10-04,35.8208035,139.6932114,0,
蕨市,10-05,35.8175353,139.6920049,0,
蕨市,10-06,35.8149285,139.689164,0,
蕨市,10-07,35.8152197,139.6908981,0,
蕨市,10-08,35.8170861,139.692334,0,
蕨市,11-01,35.8211701,139.6976787,0,
蕨市,11-02,35.8211701,139.6976787,0,
蕨市,11-03,35.819473,139.6954891,0,
